,LINE_ID,CHARACTER_ID,MOVIE_ID,CHARACTER_NAME,UTTERANCE
108839,L596184,u3212,m212,LADDIE,"It was a dream, Star."
108840,L596183,u3217,m212,STAR,Laddie... you can <u>still</u> remember. You can still remember home.
108841,L596182,u3212,m212,LADDIE,"I know it was them, Star.  I'm sure of it.  He was working in the yard -- hammering something.  The yard was big with lots of grass.  There was no boardwalk and no ocean.  She was bringing him something cold to drink... and had red hair.  I was there, too.  And a dog -- but I don't know its name.  I was running and the dog was chasing me. Then I turned around and chased the dog.  They were watching me. Drinking their cold drinks and laughing.  And I was laughing, too."
108842,L596181,u3217,m212,STAR,"Who, Laddie?"
108843,L596180,u3212,m212,LADDIE,I had the dream again about <u>them</u>.
108844,L596058,u3217,m212,STAR,This is Michael.
108845,L596057,u3212,m212,LADDIE,Hi... I'm Laddie.
108846,L596592,u3215,m212,MICHAEL,"Get out, Mom!  Run!"
108847,L596591,u3213,m212,LUCY,Michael!...
108848,L596590,u3215,m212,MICHAEL,I <u>didn't</u> invite you in this time!
108849,L596346,u3215,m212,MICHAEL,"Gotta go, Mom."
108850,L596345,u3213,m212,LUCY,"There's only three weeks left of summer, Michael.  Things are going to change around here when school starts."
108851,L596344,u3215,m212,MICHAEL,Can't.  Got plans of my own.
108852,L596343,u3213,m212,LUCY,"Max is coming for dinner, Michael. I'd like you to meet him."
108853,L596313,u3215,m212,MICHAEL,Mom... please.
108854,L596312,u3213,m212,LUCY,"Wait a minute, kiddo."
108855,L596311,u3215,m212,MICHAEL,I'm tired now.
108856,L596310,u3213,m212,LUCY,"-- If there's a girl, we could talk about her."
108857,L596309,u3213,m212,LUCY,"Then let's act like friends. Let's talk.  I know this is a new place, and --"
108858,L596308,u3215,m212,MICHAEL,We are...
108859,L596307,u3213,m212,LUCY,"Does that mean we are, or we aren't?"
108860,L596306,u3215,m212,MICHAEL,Sure.
108861,L596218,u3215,m212,MICHAEL,Okay.
108862,L596217,u3213,m212,LUCY,Okay?
108863,L596216,u3213,m212,LUCY,"Grandpa has plans of his own.  Michael, I want you to do this. Everybody has been bending over backwards for you.  You come home late.  You sleep in to the middle of the day -- Sam is always alone. You do exactly what you want... tonight do what I want for a change."
108864,L596215,u3215,m212,MICHAEL,I watch him all day.  The only time I have more myself is at night.  Let Grandpa watch him.
108865,L596214,u3213,m212,LUCY,"Michael, will you do me a favor this evening?  Will you stay home with Sam tonight?  I'm meeting Max for dinner after work."
108866,L596213,u3215,m212,MICHAEL,No.  I'm up.
108867,L596212,u3213,m212,LUCY,"Michael, are you still in bed?"
108868,L596036,u3215,m212,MICHAEL,I'll pass.
108869,L596035,u3213,m212,LUCY,I get off in another twenty minutes.  I thought maybe we'd all get a bite together.
108870,L596034,u3215,m212,MICHAEL,See you later.
108871,L596021,u3213,m212,LUCY,"Oh, no, you won't."
108872,L596020,u3215,m212,MICHAEL,I'll hitch.
108873,L596019,u3213,m212,LUCY,Bring your own wheels tomorrow night and you can stay as long as you want... well 'til eleven thirty maybe.
108874,L596018,u3215,m212,MICHAEL,It's early.  Why do we have to go home?
108875,L595950,u3215,m212,MICHAEL,"He's not breathing, Mom."
108876,L595949,u3213,m212,LUCY,He's just a deep sleeper.
108877,L595948,u3215,m212,MICHAEL,He looks dead.
108878,L595939,u3213,m212,LUCY,For everything.
108879,L595938,u3215,m212,MICHAEL,For what.
108880,L595937,u3213,m212,LUCY,Still mad at me?
108881,L596576,u3213,m212,LUCY,What happened?  Is everybody all right?!
108882,L596575,u3216,m212,SAM,Mom!
108883,L596574,u3213,m212,LUCY,Ohmygod...
108884,L596512,u3216,m212,SAM,-- I'm not talking about Max!  To hell with Max!
108885,L596511,u3213,m212,LUCY,There's nothing wrong with Max.  I don't know why you don't --
108886,L596510,u3216,m212,SAM,"No, I'm not..."
108887,L596509,u3213,m212,LUCY,Not another word!  I can't believe you're doing this.  I'm going to see Max tonight and you're trying to ruin it for me again.
108888,L596508,u3216,m212,SAM,"But, Mom..."
108889,L596507,u3213,m212,LUCY,"Stop it, Sam.  Stop it right now!"
108890,L596506,u3216,m212,SAM,This is not a joke.  They know that we know about them.  They're coming to the house as soon as it gets dark!
108891,L596505,u3213,m212,LUCY,"Not funny, Sam!"
108892,L596504,u3216,m212,SAM,"Vampires, Mom!  Everywhere! You've got to tell the police! The newspapers!  The TV stations! They'll listen to you.  They'll believe you...  you're a <u>mom</u>!"
108893,L596503,u3213,m212,LUCY,What did you say?
108894,L596376,u3216,m212,SAM,Must be a circuit breaker.
108895,L596375,u3213,m212,LUCY,"Oh, no.  Now what?"
108896,L596365,u3216,m212,SAM,"C'mere, Nanook."
108897,L596364,u3213,m212,LUCY,"Nanook, stop breathin' on me."
108898,L596361,u3213,m212,LUCY,"No, no... there's plenty for everybody... Oh, Max, this is Sam... and the Frog Brothers..."
108899,L596360,u3216,m212,SAM,Well if we're in your way we can just eat peanut butter out of the jar in the kitchen.
108900,L596359,u3213,m212,LUCY,Ah... I didn't know you were having guests...
108901,L596358,u3216,m212,SAM,These are my dinner guests. Edgar and Alan.  The Frog Brothers.
108902,L596297,u3213,m212,LUCY,Okay.  Have you been eating pizza?  You smell like garlic.
108903,L596296,u3216,m212,SAM,Do you mind?  It was a real scary comic.
108904,L596295,u3213,m212,LUCY,In here?
108905,L596294,u3216,m212,SAM,Can I sleep in here with you tonight?
108906,L596291,u3216,m212,SAM,He's already gone to bed.
108907,L596290,u3213,m212,LUCY,Where's Michael?
108908,L596289,u3216,m212,SAM,"Sorry, Mom.  It was a mistake. I thought I saw something out the window.  I was reading this horror comic and I guess I go a little carried away..."
108909,L596288,u3213,m212,LUCY,Sam!  What happened!?  You had me scared to death.  Are you all right?
108910,L596280,u3216,m212,SAM,We can't talk about it on the phone.
108911,L596279,u3213,m212,LUCY,What's wrong?  Tell me.
108912,L596278,u3216,m212,SAM,Mom.  I think we've got to have a long talk about something?
108913,L596277,u3213,m212,LUCY,Sam.  Is everything all right?
108914,L596086,u3216,m212,SAM,Soon as I finish this comic.  Okay?
108915,L596085,u3213,m212,LUCY,"Lights out, Sam."
108916,L596026,u3216,m212,SAM,Can we get a T.V.?
108917,L596025,u3213,m212,LUCY,I guess no one cares what I got a job.
108918,L596024,u3216,m212,SAM,He met a girl.
108919,L595969,u3213,m212,LUCY,Soon.
108920,L595968,u3216,m212,SAM,"Help me, Mom.  Help."
108921,L595947,u3216,m212,SAM,"So many times, I'm starting to think it happened to me."
108922,L595946,u3213,m212,LUCY,You've heard this story before?
108923,L595945,u3216,m212,SAM,"When you ran away from home, hitch- hiked to Berkeley, spent the night in Golden Gate Park and begged for spare change in the morning?"
108924,L595936,u3213,m212,LUCY,Not that poor.
108925,L595935,u3216,m212,SAM,I thought we were poor.
108926,L595934,u3213,m212,LUCY,Tell them to get something to eat.
108927,L595932,u3216,m212,SAM,"Can we go now, huh? LUCY Maybe later.  Grandpa's expecting us."
108928,L595931,u3213,m212,LUCY,"That's the boardwalk, Sam."
108929,L595930,u3216,m212,SAM,"Mom, there's an amusement park right on the beach!"
108930,L595924,u3213,m212,LUCY,"Guys, I know it hasn't been easy... the divorce and now the move...  but I think you're really going to like living in Santa Carla..."
108931,L595923,u3216,m212,SAM,Smells like something died.
108932,L595922,u3213,m212,LUCY,Ocean air!
108933,L595921,u3216,m212,SAM,What's that smell?
108934,L595920,u3213,m212,LUCY,We're getting close...
108935,L596588,u3214,m212,MAX,"It's you I was after all along, Lucy.  To be our day time guardian. I knew if we could bring Sam and Michael into the faimly, there'd be no way you could say no."
108936,L596587,u3213,m212,LUCY,Will somebody please tell me what this is all about!?
108937,L596580,u3214,m212,MAX,"It was all going to be so perfect, Lucy.  One big happy family.  My boys... and <u>yours</u>."
108938,L596579,u3213,m212,LUCY,Max... what are you talking about?
108939,L596529,u3214,m212,MAX,"Well... what do I know?  I'm a bachelor.  Lucy... this is going to be a very special night, I promise you."
108940,L596528,u3213,m212,LUCY,I thought you said they needed discipline?
108941,L596527,u3214,m212,MAX,Let me tell you something about boys.  They're like weeds.  They grow best when they're ignored.
108942,L596526,u3213,m212,LUCY,"No, no.  Just worrying about my boys -- as usual."
108943,L596525,u3214,m212,MAX,Something the matter?
108944,L596524,u3213,m212,LUCY,I hope so.
108945,L596523,u3214,m212,MAX,Maybe this is the night where everything finally goes right for a change.
108946,L596390,u3214,m212,MAX,"I don't want to fight with you, Lucy.  Come on.  Let's give it one more try.  Dinner at my house, tomorrow night.  I'm cooking."
108947,L596389,u3213,m212,LUCY,He doesn't walk all over me.
108948,L596388,u3214,m212,MAX,"Boys Sam's age need a good deal of discipline, or they walk all over you."
108949,L596387,u3213,m212,LUCY,I don't understand Sam.  He's just not like this.
108950,L596386,u3214,m212,MAX,Our batting average isn't very good is it?  So far we're zero for two.
108951,L596385,u3213,m212,LUCY,"I'm really sorry, Max."
108952,L596369,u3214,m212,MAX,"It's <u>garlic</u>!!  I like garlic, but..."
108953,L596368,u3213,m212,LUCY,Max!  What's wrong?
108954,L596363,u3213,m212,LUCY,Boy!  <u>Somebody</u> areound here sure has bad breath!
108955,L596362,u3214,m212,MAX,"This looks terrific, Lucy."
108956,L596356,u3214,m212,MAX,"Oh, right.  I always gets those two confused."
108957,L596355,u3213,m212,LUCY,You're thinking of the groom not seeing the bride before the wedding.
108958,L596354,u3214,m212,MAX,Is it okay for the guest to see the food before the dinner?
108959,L596247,u3213,m212,LUCY,I hear this is the decade for cute.
108960,L596246,u3214,m212,MAX,"Yeah.  Runaways, mostly.  They come from all over.  Attracted by the boardwalk and the ocean.  Lucy... listen I know I have no right to ask you this... but don't look for another job just yet... I mean besides being the best employee I have... I think you're cute."
108961,L596245,u3213,m212,LUCY,"I guess if I had my choice, I'd like to do something that involves children.  Work with kids in some way.  Teenagers, maybe.  And Santa Carla seems to be full of them."
108962,L596244,u3214,m212,MAX,"But I don't think it's what you really want to do, is it?"
108963,L596243,u3213,m212,LUCY,"You seem like a terrific guy, Max, and I'm grateful for the job..."
108964,L596242,u3214,m212,MAX,"So, I've met the one woman on the planet who's going to hold my success against me."
108965,L596241,u3213,m212,LUCY,Ohm I would have been... one marriage ago.
108966,L596240,u3214,m212,MAX,"Not impressed, are you?"
108967,L596163,u3214,m212,MAX,I know.  It's so 'Eighties.'  It's the Cute Decade.
108968,L596162,u3213,m212,LUCY,"You're cute, Max."
108969,L596159,u3213,m212,LUCY,"Hi, Thorn."
108970,L596158,u3214,m212,MAX,Say hello to Thorn.
108971,L595993,u3213,m212,LUCY,Do I look that needy?
108972,L595992,u3214,m212,MAX,-- a job.
108973,L595991,u3213,m212,LUCY,I'm not looking for a tape.  What I need is --
108974,L595990,u3214,m212,MAX,"So what can I help you find tonight, Lucy?  We've got it all.  Best selection in Santa Carla."
108975,L595989,u3213,m212,LUCY,Lucy.
108976,L595988,u3214,m212,MAX,You've got a generous nature.  I like that in a person.  My name is Max.
108977,L596585,u3216,m212,SAM,What?!  Did you know that!?
108978,L596584,u3214,m212,MAX,Michael invited me in.  Never invite a vampire into your house. It renders you powerless.
108979,L596583,u3216,m212,SAM,But you passed the test!
108980,L596384,u3214,m212,MAX,Yeah.  I'm not trying to replace your Dad... or steal your Mom.  I just want to be your friend.
108981,L596383,u3216,m212,SAM,I am?
108982,L596373,u3214,m212,MAX,Burn??  Are you kidding?  It's freezing!
108983,L596372,u3216,m212,SAM,Does it burn?
108984,L596367,u3214,m212,MAX,"Okay, Sam.  Thanks."
108985,L596366,u3216,m212,SAM,How about a little Parmesan cheese on that?
108986,L596597,u3217,m212,STAR,So do I!
108987,L596596,u3215,m212,MICHAEL,It's gone.  I feel it!
108988,L596522,u3215,m212,MICHAEL,They'll be coming for <u>all</u> of us.
108989,L596521,u3217,m212,STAR,"They'll be coming for Laddie and me, won't they?"
108990,L596456,u3217,m212,STAR,Save Laddie first.
108991,L596455,u3215,m212,MICHAEL,Huh?
108992,L596454,u3217,m212,STAR,Take laddie.
108993,L596453,u3215,m212,MICHAEL,You've got to put this on.
108994,L596421,u3215,m212,MICHAEL,You're not going anywhere...  Sam...
108995,L596420,u3217,m212,STAR,David's looking for me... I have to go.
108996,L596419,u3217,m212,STAR,I'm weak... Soon I'll need to feed.
108997,L596418,u3215,m212,MICHAEL,"I know, I've felt it..."
108998,L596417,u3217,m212,STAR,It's not too late for you to be saved... but each night... it becomes harder and harder for me to resist killing...
108999,L596416,u3215,m212,MICHAEL,Then it's not too late for us...
109000,L596415,u3217,m212,STAR,Because I love you...
109001,L596414,u3215,m212,MICHAEL,Why not?
109002,L596413,u3217,m212,STAR,"Not yet... You're like Laddie and me... Half-vampires... You're not a full vampire until you've made your first kill... You were supposed to be mine... but I couldn't, Michael."
109003,L596412,u3215,m212,MICHAEL,"That night in the cave -- that wasn't wine they gave me to drink... it was blood!  David's blood.  I'm one of them, Star!  I'm just like them!"
109004,L596411,u3217,m212,STAR,Yes... and I'm to blame for it. If you hadn't met me... if I hadn't liked you... I tried to warn you...
109005,L596410,u3215,m212,MICHAEL,"Do you know where David took me tonight, Star?  Do you?!"
109006,L596408,u3215,m212,MICHAEL,Okay.
109007,L596407,u3217,m212,STAR,I have to talk to you.  Can I come up?
109008,L596303,u3217,m212,STAR,Tonight.  At the boardwalk...
109009,L596302,u3215,m212,MICHAEL,When?
109010,L596301,u3217,m212,STAR,"Have to sleep.  Have to sleep, Michael."
109011,L596300,u3215,m212,MICHAEL,I have to talk to you.  Please wake up.
109012,L596172,u3217,m212,STAR,"No... no, everything's different now..."
109013,L596171,u3215,m212,MICHAEL,Let's go see them.
109014,L596170,u3217,m212,STAR,"No.  They've made me one of them, but I miss my family."
109015,L596169,u3215,m212,MICHAEL,Now you and David...
109016,L596168,u3217,m212,STAR,I used to fight with my family all the time... just got fed up and ran away.
109017,L596167,u3215,m212,MICHAEL,I wouldn't have given my Mom such a hard time about moving here if I'd known I was going to meet you.
109018,L596166,u3217,m212,STAR,Don't be a baby.  That didn't hurt and you know it.
109019,L596165,u3215,m212,MICHAEL,Ouch.
109020,L596051,u3217,m212,STAR,Okay.
109021,L596050,u3215,m212,MICHAEL,Are you hungry?  Wanna get something to eat?
109022,L596049,u3215,m212,MICHAEL,Sort of.  We used to come here summers when I was kid.  Now we're here on a permanent basis.
109023,L596048,u3217,m212,STAR,I guess you're new around here.
109024,L596047,u3217,m212,STAR,Michael's great.  I like Michael.
109025,L596046,u3215,m212,MICHAEL,I'm Michael.
109026,L596045,u3217,m212,STAR,"Me, too."
109027,L596044,u3215,m212,MICHAEL,"Ex-hippies.  My mom was one.   I came this close to being called Moon Child, or Moon Beam or something.  But Star's great.  I <u>like</u> Star."
109028,L596043,u3217,m212,STAR,What do you mean?
109029,L596042,u3215,m212,MICHAEL,"Oh.  Your folks, too, huh?"
109030,L596041,u3217,m212,STAR,Star.
109031,L596040,u3215,m212,MICHAEL,What's your name?
109032,L596039,u3217,m212,STAR,"If you want your ear pierced, I'll do it."
109033,L596038,u3215,m212,MICHAEL,Hi...
109034,L596014,u3215,m212,MICHAEL,"I just wanted to... I, uh..."
109035,L596013,u3217,m212,STAR,Okay.  Talk.
109036,L596012,u3215,m212,MICHAEL,Well... yeah.  Sure.
109037,L596011,u3217,m212,STAR,Did you want to talk to me?
109038,L596010,u3215,m212,MICHAEL,"Well, I..."
109039,L596009,u3217,m212,STAR,Are you following me?
109040,L596571,u3215,m212,MICHAEL,I... I don't feel any differently.  Do you?
109041,L596570,u3216,m212,SAM,What's the matter?
109042,L596481,u3215,m212,MICHAEL,Huh?...
109043,L596480,u3216,m212,SAM,Michael!  Get behind the wheel.
109044,L596425,u3216,m212,SAM,The Marines.
109045,L596424,u3215,m212,MICHAEL,Who are you calling?
109046,L596423,u3216,m212,SAM,Don't kill anybody until we get back to you...
109047,L596422,u3215,m212,MICHAEL,Star.
109048,L596406,u3215,m212,MICHAEL,I don't know.
109049,L596405,u3216,m212,SAM,It's that girl from the boardwalk. Is she one of them?
109050,L596287,u3215,m212,MICHAEL,"Just for a few days, Sam.  Give me a chance to work this out by myself."
109051,L596286,u3216,m212,SAM,"I don't know, Michael.  This is not like breaking a lamp or getting a 'D'."
109052,L596285,u3215,m212,MICHAEL,"No!  We can't tell Mom!  Please, Sam.  Don't tell her."
109053,L596284,u3216,m212,SAM,What about Mom?
109054,L596283,u3215,m212,MICHAEL,"We've got to stick together, Sam. You've got to help me."
109055,L596258,u3216,m212,SAM,Look at your reflection in the mirror!!
109056,L596257,u3215,m212,MICHAEL,What??
109057,L596256,u3215,m212,MICHAEL,He was protecting <u>you</u>!
109058,L596255,u3216,m212,SAM,"What did you to do him, Michael? Why did he bite you?"
109059,L596254,u3215,m212,MICHAEL,Nothing!  I didn't hurt him.  <u>He</u> bit <u>me</u>!  This is <u>my</u> blood!
109060,L596253,u3216,m212,SAM,"What about Nonook?  What have you done to Nanook?!  What have you done to my dog, you asshole?!"
109061,L596252,u3215,m212,MICHAEL,Nanook...
109062,L596251,u3216,m212,SAM,"What happened, Michael!?"
109063,L596250,u3215,m212,MICHAEL,Don't turn on the light.
109064,L596249,u3216,m212,SAM,Michael?
109065,L596230,u3216,m212,SAM,"You have such a great personality, Michael.   You should open your own charm school."
109066,L596229,u3215,m212,MICHAEL,Piss off.
109067,L596228,u3216,m212,SAM,"Lose the earring, Michael.  It's not happening.  It's just not happening."
109068,L596227,u3215,m212,MICHAEL,Don't bother.
109069,L596226,u3216,m212,SAM,I'm making you a sandwich.
109070,L596208,u3216,m212,SAM,No.  On the phone.
109071,L596207,u3215,m212,MICHAEL,Mom's home?...
109072,L596142,u3215,m212,MICHAEL,No.
109073,L596141,u3216,m212,SAM,Wanna go to the comic book store?
109074,L596140,u3215,m212,MICHAEL,I told you it was pretty weird Chinese food.
109075,L596139,u3216,m212,SAM,The bottoms of your feet are covered with salt.
109076,L596138,u3215,m212,MICHAEL,No.  Why?
109077,L596137,u3216,m212,SAM,Did you spill something?
109078,L596134,u3216,m212,SAM,You're right... not even to mention you and me.
109079,L596133,u3215,m212,MICHAEL,What would that make Mom?
109080,L596132,u3216,m212,SAM,"You don't suppose Grandpa's an alien, do you?"
109081,L596131,u3215,m212,MICHAEL,I can't remember much after the Chinese food that looked like maggots.
109082,L596130,u3216,m212,SAM,What did <u>you</u> do last night?  You look wasted.
109083,L596115,u3215,m212,MICHAEL,Entertain yourself.
109084,L596114,u3216,m212,SAM,"You're supposed to watch me and entertain me, and make me appreciate the brief but happy years of childhood."
109085,L596113,u3215,m212,MICHAEL,Go away.
109086,L596029,u3215,m212,MICHAEL,"Come on, Sam, you know before there were malls there was 'like the ocean.'"
109087,L596028,u3216,m212,SAM,Do I have to do this?
109088,L596023,u3215,m212,MICHAEL,"Mom, just give me five more minutes. Just five minutes, okay?"
109089,L596022,u3216,m212,SAM,"Mom, you hitched all the way to Berkeley once, remember?"
109090,L595997,u3215,m212,MICHAEL,Don't you have something better to do than follow me around all night?
109091,L595996,u3216,m212,SAM,"Then what's the rush?  You're chasing that girl, why don't you just admit it?  I'm at the mercy of your sex glands!"
109092,L595995,u3215,m212,MICHAEL,Nowhere.
109093,L595994,u3216,m212,SAM,Where are we going?
109094,L595979,u3216,m212,SAM,"Wanna change my hair, my clothes, my face."
109095,L595978,u3215,m212,MICHAEL,You're beautiful.
109096,L595965,u3215,m212,MICHAEL,Okay.  I'll flip you for it.
109097,L595964,u3216,m212,SAM,I was here first.
109098,L595963,u3215,m212,MICHAEL,This room is mine.
109099,L595958,u3216,m212,SAM,Even poor people have T.V.s
109100,L595957,u3215,m212,MICHAEL,"Hey, Sam, we're flat broke."
109101,L595956,u3216,m212,SAM,"Grandpa does not own a T.V.  Have you noticed?  There's no T.V. Santa Carla has no malls, no Cineplexes and now I won't even have MTV.  I will not know anything hip happening anymore."
109102,L595955,u3215,m212,MICHAEL,Will you give Mom a break?
109103,L595954,u3216,m212,SAM,I'm so excited I just can't hide it.  I'm about to lode control and I think I like it.
109104,L595953,u3215,m212,MICHAEL,This is kind of a cool place.
109105,L595942,u3215,m212,MICHAEL,"That's okay, Mom.  I can see it later.  I'll help you unload."
109106,L595941,u3216,m212,SAM,What!?  He <u>can</u> and I <u>can't</u>?!  No fair!!
109107,L602040,u3218,m213,BENNINGS,Nowhere... Just straight to the ocean.
109108,L602039,u3225,m213,MACREADY,Where these tracks headed?
109109,L602036,u3225,m213,MACREADY,I know.
109110,L602035,u3218,m213,BENNINGS,Dogs don't eat each other.
109111,L602034,u3225,m213,MACREADY,Maybe dinner.
109112,L602032,u3225,m213,MACREADY,Let's load 'em.
109113,L602031,u3218,m213,BENNINGS,All right... Box of dynamite... box of thermite... three shotguns... box of flares... two flare guns... thirty cans gasoline... and a case of alcohol.
109114,L601888,u3225,m213,MACREADY,"Screw it, I'm going up anyway."
109115,L601887,u3218,m213,BENNINGS,"Pretty nasty out, Mac.  Thirty-five knots."
109116,L601842,u3225,m213,MACREADY,Just listen.
109117,L601841,u3218,m213,BENNINGS,What do you want from us?
109118,L601795,u3225,m213,MACREADY,And the horse you rode in on. Sixteen for how long?!  You can't predict this time of year...
109119,L601794,u3218,m213,BENNINGS,Sixteen.
109120,L601957,u3219,m213,BLAIR,Nothing.  Nothing at all.
109121,L601956,u3221,m213,CLARK,What the hell you looking at me like that for?
109122,L601955,u3221,m213,CLARK,Ah... He was hurt bad.  Bullet nicked an artery... I don't know... An hour... hour and a half...
109123,L601954,u3219,m213,BLAIR,"How long were you with the dog? Alone, I mean?"
109124,L601952,u3219,m213,BLAIR,You're saying he wasn't put into the kennel until the night?
109125,L601951,u3221,m213,CLARK,Don't know.  Looked for him for a bit... couldn't find him.
109126,L601950,u3219,m213,BLAIR,"Well, where was he?  Where did he go?"
109127,L601949,u3221,m213,CLARK,"Well, after I worked on him -- thought I'd let him rest.  Left the room for a bit.  When I came back, he was gone."
109128,L601948,u3219,m213,BLAIR,What was he doing in the rec room?
109129,L601947,u3221,m213,CLARK,Yeah.
109130,L601946,u3219,m213,BLAIR,That night?
109131,L601945,u3221,m213,CLARK,"No.  Just that he recovered real quick... That night when I found him in the rec room, he had already scraped off his bandage.  Before I put him with the others, I redressed his wound and noticed it had healed up real good..."
109132,L601944,u3219,m213,BLAIR,"Clark, did you notice anything strange about that dog?  Just anything at all?  Any little thing?"
109133,L601931,u3219,m213,BLAIR,"It was a life form that was able to imitate and reproduce, whatever it ate or absorbed, cell for cell."
109134,L601930,u3221,m213,CLARK,"What do you mean ""got"" to the dog?"
109135,L601974,u3224,m213,GARRY,"I've got six dead Norwegians on my hands, a burned up flying saucer, and we've just destroyed the scientific find of the century.  Now fuck off!"
109136,L601973,u3219,m213,BLAIR,You can't let anybody leave!
109137,L601972,u3224,m213,GARRY,"Damn you, Blair!  You've already got everybody half-hysterical around here."
109138,L601971,u3219,m213,BLAIR,Don't you understand?!  That Thing didn't want to become a dog...
109139,L601968,u3224,m213,GARRY,If the weather clears enough before we reach anybody -- I'm sending you and Doc up to MacMurdo...
109140,L601967,u3219,m213,BLAIR,"Listen to me, Garry.  Please..."
109141,L601960,u3219,m213,BLAIR,"No, I... I don't mean infection... or disease..."
109142,L601959,u3224,m213,GARRY,Anybody sick?
109143,L601958,u3219,m213,BLAIR,... It could have gotten to somebody...
109144,L601938,u3219,m213,BLAIR,Well... there's still some cell activity... it's not entirely dead yet.
109145,L601937,u3224,m213,GARRY,So what's our problem?
109146,L601936,u3219,m213,BLAIR,"Look, I know it's hard to believe..."
109147,L601896,u3219,m213,BLAIR,Maybe.
109148,L601895,u3224,m213,GARRY,Sure.  You think there's a connection?
109149,L601894,u3219,m213,BLAIR,I've asked him to try and locate the site.  Okay with you?
109150,L601893,u3224,m213,GARRY,Couldn't make much of it myself.
109151,L601890,u3224,m213,GARRY,I just can't comprehend any of this. It was just a dog.
109152,L601889,u3219,m213,BLAIR,"Was that dog, the Norwegian dog?"
109153,L602156,u3226,m213,NAULS,You promise?
109154,L602155,u3219,m213,BLAIR,And I don't want any more food with sedatives in it.  I know what you're up to.  Don't think I don't.  And if anyone tries to get in here -- I've got rope.  I'll hang myself before it gets to me.
109155,L602154,u3226,m213,NAULS,Now why'd you go and...
109156,L602153,u3226,m213,NAULS,"Well, who the hell you think wants to get in there with you?"
109157,L602152,u3219,m213,BLAIR,Nobody's getting in here.  You can tell them all that!
109158,L602151,u3226,m213,NAULS,What you doin'?
109159,L601927,u3219,m213,BLAIR,... I think the whole process would have taken an hour... maybe more. And then I suppose both would have changed back to dog form.
109160,L601926,u3226,m213,NAULS,Finish what?
109161,L601925,u3219,m213,BLAIR,Whatever that Norwegian dog was... It... It was capable of changing its form...  ... when it attacked our dog... it somehow was able to digest... or... absorb it... and in the process shaped its own cells to imitate our dog's cells exactly...  ... This for instance isn't dog at all -- it's imitation... We got to it before it had time to finish or...
109162,L602223,u3225,m213,MACREADY,We'll see...
109163,L602222,u3219,m213,BLAIR,"Fuchs...?  No, it's not Fuchs... You must let me back in... I won't harm anyone... I promise..."
109164,L602221,u3225,m213,MACREADY,Have you come across Fuchs?
109165,L602220,u3219,m213,BLAIR,I've changed my mind... I'd... I'd like to come back inside... I don't want to stay out here any more... Funny things... I hear funny things out here.
109166,L602007,u3219,m213,BLAIR,Watch him close.  Ask him why he didn't kennel the dog.
109167,L602006,u3225,m213,MACREADY,What?
109168,L602005,u3219,m213,BLAIR,Watch Clark.
109169,L602004,u3225,m213,MACREADY,"Know what you mean, Blair.  Trust is a tough thing to come by these days. Just trust in the Lord."
109170,L602003,u3219,m213,BLAIR,I don't know who to trust.
109171,L602002,u3225,m213,MACREADY,"How you doin', old boy?"
109172,L601996,u3219,m213,BLAIR,"No, you're not!  I don't trust any of you!"
109173,L601995,u3225,m213,MACREADY,"Look Blair, maybe you're right about this.  But we've got to be rational. We've got to talk this over.  I'm unarmed and I'm coming in."
109174,L601994,u3219,m213,BLAIR,... Can't you see...?  If one cell of this Thing got out it could imitate every living thing on Earth. Nothing could stop it!  Nothing!
109175,L601991,u3219,m213,BLAIR,... You think this Thing wants to become an animal?  Dogs can't make it 1000 miles to the sea.  No skua gulls to imitate this time of year... No penguins this far inland... Don't you understand?!  It wanted to become us!
109176,L601990,u3225,m213,MACREADY,Too damn dangerous.
109177,L602287,u3220,m213,CHILDS,No.  Just let him freeze out there.
109178,L602286,u3228,m213,PALMER,He's so close.  Maybe our best chance to blow him away.
109179,L602285,u3220,m213,CHILDS,Why you so damn anxious to let him in here...
109180,L602284,u3228,m213,PALMER,Let's open it.  Now...
109181,L602279,u3220,m213,CHILDS,Hell no.
109182,L602278,u3228,m213,PALMER,Let's open it.
109183,L602268,u3220,m213,CHILDS,If it did get to him.
109184,L602267,u3228,m213,PALMER,Could have been anytime.  Anywhere.
109185,L602249,u3220,m213,CHILDS,"Wasn't enough time.  Generator was out, what...?  Thirty minutes. Takes the bastards an hour, maybe two to absorb somebody."
109186,L602248,u3228,m213,PALMER,Why didn't it imitate Fuchs?  Isn't that its number -- to get more recruits.
109187,L602243,u3220,m213,CHILDS,"Now hold on, you dumb..."
109188,L602242,u3228,m213,PALMER,We got to burn 'em.
109189,L602241,u3220,m213,CHILDS,"What's it going to do, being a plant?"
109190,L602240,u3228,m213,PALMER,Don't get near 'em.  The plants! They're alive.  Those things can imitate anything...
109191,L602239,u3220,m213,CHILDS,Let go of me...
109192,L602238,u3228,m213,PALMER,Childs!!
109193,L602237,u3220,m213,CHILDS,Now who'd go and do...
109194,L602236,u3228,m213,PALMER,Somebody broke in.
109195,L602230,u3220,m213,CHILDS,"Cut, bullshit.  Been pulled apart."
109196,L602229,u3228,m213,PALMER,Auxiliary light cables...?  Been cut.
109197,L602216,u3220,m213,CHILDS,Don't walk behind me.
109198,L602215,u3228,m213,PALMER,What?
109199,L602146,u3220,m213,CHILDS,Ain't it there?
